code,trading_date,open,high,low,close,pre_close,pct,volume,amount,limit_up,limit_down,type,type_name,name,vol_ratio,turn_over,industry,area,float_mv,total_mv,avg_price,free_float_mv,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,avg_limit_turnover_5,sma_5,sma_7,open_pct,close_sma7_pct,vwap,touch_limit_down,lowest_30,prev_limit_status,prev_sma_7,pre_pct,pre_vwap,pre_close_sma7_pct,signal,code_right,buy_time,buy_price,sell_time,sell_price,profit,holding_days,sell_reason,trading_date_right,weight_profit,weight_touch_limit_down,weight_consec_loss,weight
SHSE.601900,2023-06-06,24.99,25.98,23.42,23.9,25.9,-7.722,626469.49,154489.93170000002,28.49,23.31,,,南方传媒,1.19,6.99,出版业,广东,214.11,214.11,24.66,96.971904693,false,false,false,,未涨停,未涨停,5天4板,4.14,25.485999999999997,24.36285714285714,-3.5135135135135145,-1.8998475430983925,24.660407915475663,true,11.86,断板,23.788571428571426,1.6883,25.991631794472042,8.87581071342782,1,SHSE.601900,2023-06-06T09:30:00.000000,24.99,2023-06-07T11:30:00.000000,25.27,0.3147075563292997,1.5,未涨停卖出,2023-06-06,0.12588302253171987,0.4,0.4,0.4
SZSE.000810,2023-06-06,19.55,20.6,19.01,19.65,20.34,-3.3923,825638.82,162249.85340000002,22.37,18.31,,,创维数字,1.35,7.39,家用电器,四川,219.6,226.02,19.65,100.82887602150001,false,false,true,断板,断板,断板,2天2板,7.735,19.012,18.04,-3.8839724680432606,8.924611973392459,19.651432257024933,false,14.75,断板,17.495714285714286,1.0432,20.024543217118147,16.257042541030454,1,SZSE.000810,2023-06-06T09:30:00.000000,19.55,2023-06-07T11:30:00.000000,19.87,0.8269734361785562,1.5,未涨停卖出,2023-06-06,0.33078937447142254,0.4,0.4,0.4
SHSE.601949,2023-06-08,15.39,15.5,14.48,14.48,16.09,-10.0062,1123513.18,166312.9425,17.7,14.48,,,中国出版,0.69,6.16,出版业,北京,263.9,263.9,14.8,63.211412209600006,false,false,true,断板,断板,断板,4天3板,8.463333333333333,14.474,13.938571428571427,-4.3505282784338055,3.8843906938608344,14.802936490696087,true,8.56,断板,13.564285714285713,5.301,15.354832746177433,18.620326487625075,1,SHSE.601949,2023-06-08T09:30:00.000000,15.39,2023-06-09T11:30:00.000000,14.82,-4.471004869411223,1.5,未涨停卖出,2023-06-08,-1.7884019477644892,0.4,0.4,0.4
SHSE.601595,2023-06-09,34.0,36.47,33.7,34.99,35.64,-1.8238,301150.31,105882.5957,39.2,32.08,,,上海电影,0.93,6.72,影视音像,上海,156.83,156.83,35.16,48.276291881700004,false,false,true,断板,断板,断板,3天2板,6.255000000000001,36.182,34.71857142857142,-4.601571268237937,0.7817964860305542,35.15938459435755,false,26.88,断板,33.91285714285714,-10.0,37.607097560004945,5.092885125742454,1,SHSE.601595,2023-06-09T09:30:00.000000,34.0,2023-06-12T11:30:00.000000,34.77,1.4498476681509251,1.5,未涨停卖出,2023-06-09,0.57993906726037,0.4,0.4,0.4
SHSE.601949,2023-06-09,14.01,15.3,14.0,14.77,14.48,2.0028,1309991.47,193960.2292,15.93,13.03,,,中国出版,0.82,7.19,出版业,北京,269.18,269.18,14.81,64.4773866254,false,false,false,,未涨停,未涨停,4天3板,9.085,14.902000000000001,14.334285714285715,-3.245856353591164,3.0396651385289966,14.80622077638414,false,8.58,断板,13.938571428571427,-10.0062,14.802936490696087,3.8843906938608344,1,SHSE.601949,2023-06-09T09:30:00.000000,14.01,2023-06-12T11:30:00.000000,14.03,-0.6551950655621667,1.5,未涨停卖出,2023-06-09,-0.2620780262248667,0.4,0.4,0.4
SZSE.002229,2023-06-09,38.81,39.5,36.77,38.0,39.94,-4.8573,997588.96,380679.3569,43.93,35.95,,,鸿博股份,0.82,20.23,广告包装,福建,187.39,189.37,38.16,145.12219608,false,false,true,断板,断板,断板,10天7板,16.880000000000006,37.868,36.57285714285714,-2.829243865798687,3.902191320651549,38.1599408337478,false,14.84,断板,36.075714285714284,0.9351,38.744568721909324,10.711598621945907,1,SZSE.002229,2023-06-09T09:30:00.000000,38.81,2023-06-12T11:30:00.000000,39.94,2.091607802236038,1.5,未涨停卖出,2023-06-09,0.8366431208944152,0.4,0.4,0.4
SZSE.000802,2023-06-12,8.03,8.19,7.67,7.83,8.24,-4.9757,1058270.89,83274.0798,9.06,7.42,,,北京文化,0.93,14.79,影视音像,北京,56.02,56.05,7.87,43.42212058410001,false,false,false,,未涨停,未涨停,4天3板,9.96,8.516,8.141428571428571,-2.5485436893203985,-3.825232496929285,7.868881265362974,false,5.32,断板,7.924285714285714,-9.0508,8.385886651178195,3.9841355687759163,1,SZSE.000802,2023-06-12T09:30:00.000000,8.03,2023-06-13T11:30:00.000000,7.88,-2.64992334522432,1.5,未涨停卖出,2023-06-12,-1.0599693380897282,0.4,0.4,0.4
SZSE.002587,2023-06-12,8.02,9.28,7.88,8.56,8.44,1.4218,1799250.24,152245.0847,9.28,7.6,,,奥拓电子,2.55,35.35,元器件,深圳,43.57,55.77,8.46,38.77386657360001,false,true,false,,炸板,4天2板,2天2板,7.779999999999999,7.836000000000001,7.587142857142857,-4.976303317535544,12.822443984183776,8.461584793230319,false,5.86,断板,7.377142857142857,4.0691,8.347382157732586,14.407436096049567,1,SZSE.002587,2023-06-12T09:30:00.000000,8.02,2023-06-13T11:30:00.000000,8.2,1.4296927005196134,1.5,未涨停卖出,2023-06-12,0.5718770802078453,0.4,0.4,0.4
SHSE.603918,2023-06-13,34.2,36.47,33.16,35.52,35.24,0.7946,749651.81,263159.0807,38.76,31.72,,,金桥信息,0.8,20.51,软件服务,上海,129.86,130.63,35.1,95.89847060160001,false,false,false,,未涨停,未涨停,3天3板,26.673333333333332,35.442,33.76428571428571,-2.951191827468783,5.199915379733461,35.10417465676498,false,13.5,断板,32.80714285714286,1.0321,35.48592557161425,7.4156324842151164,1,SHSE.603918,2023-06-13T09:30:00.000000,34.2,2023-06-14T11:30:00.000000,36.23,5.091563570280264,1.5,未涨停卖出,2023-06-13,2.0366254281121057,0.4,0.4,0.4
SZSE.002587,2023-06-13,8.25,8.39,8.07,8.15,8.56,-4.7897,1168985.01,95945.9847,9.42,7.7,,,奥拓电子,1.17,22.97,元器件,深圳,41.48,53.1,8.21,36.9167070765,false,false,false,,未涨停,未涨停,2天2板,7.779999999999999,8.126000000000001,7.752857142857144,-3.621495327102809,5.122535470794173,8.20763173857978,false,5.86,炸板,7.587142857142857,1.4218,8.461584793230319,12.822443984183776,1,SZSE.002587,2023-06-13T09:30:00.000000,8.25,2023-06-14T11:30:00.000000,7.74,-6.929373415429181,1.5,未涨停卖出,2023-06-13,-2.7717493661716723,0.4,0.4,0.4
SZSE.002261,2023-06-15,17.81,19.5,17.66,18.83,18.74,0.4803,3314474.65,611907.3965,20.61,16.87,,,拓维信息,1.21,29.55,软件服务,湖南,211.17,236.57,18.46,186.87013020409998,false,false,false,,未涨停,未涨停,3天3板,12.200000000000001,18.736,17.75428571428571,-4.962646744930629,6.058899259736091,18.46167073566244,false,11.09,断板,17.072857142857142,-1.8334,18.132746180963643,9.764873232365488,1,SZSE.002261,2023-06-15T09:30:00.000000,17.81,2023-06-16T11:30:00.000000,19.47,8.449525871807545,1.5,未涨停卖出,2023-06-15,3.379810348723018,0.4,0.4,0.4
SZSE.002536,2023-06-15,14.29,14.5,13.28,13.28,14.76,-10.0271,1169919.72,160576.49360000002,16.24,13.28,,,飞龙股份,1.7,24.83,汽车配件,河南,62.57,66.49,13.73,36.9263842016,false,false,true,断板,断板,断板,3天3板,13.173333333333334,13.268,12.485714285714286,-3.1842818428184323,6.361556064073221,13.725428408027861,true,9.94,炸板,12.150000000000002,5.4286,14.888443688803653,21.48148148148146,1,SZSE.002536,2023-06-15T09:30:00.000000,14.29,2023-06-16T11:30:00.000000,13.29,-6.338176309161201,1.5,未涨停卖出,2023-06-15,-2.535270523664481,0.4,0.4,0.4
SZSE.002897,2023-06-15,50.6,53.57,49.17,49.55,52.01,-4.7299,211532.7,107463.8172,57.21,46.81,,,意华股份,1.01,13.39,元器件,浙江,78.29,84.57,50.8,40.468737624000006,false,false,true,断板,断板,断板,3天2板,12.57,49.574,47.40428571428571,-2.711017112093822,4.526414127715996,50.80246089611677,false,34.6,断板,45.88285714285714,0.3279,51.87382184814741,13.353882558067129,1,SZSE.002897,2023-06-15T09:30:00.000000,50.6,2023-06-16T11:30:00.000000,48.43,-5.051178684471621,1.5,未涨停卖出,2023-06-15,-2.0204714737886484,0.4,0.4,0.4
SHSE.603000,2023-06-16,33.47,35.98,33.39,35.35,34.35,2.9112,979124.03,339902.8446,37.79,30.92,,,人民网,0.97,8.86,互联网,北京,390.86,390.86,34.71,169.8090398725,false,false,true,断板,断板,断板,8天5板,8.923333333333334,31.28,29.791428571428572,-2.561863173216892,18.658290975352454,34.71499362547562,false,17.63,炸板,28.25857142857143,8.3938,34.28429466344606,21.55603862292099,1,SHSE.603000,2023-06-16T09:30:00.000000,33.47,2023-06-19T11:30:00.000000,35.59,5.4867473636973205,1.5,未涨停卖出,2023-06-16,0.0,0.4,0.0,0.0
SZSE.002897,2023-06-16,48.26,49.52,47.0,48.08,49.55,-2.9667,204546.59,98205.3766,54.51,44.6,,,意华股份,0.95,12.95,元器件,浙江,75.97,82.06,48.01,39.2681514624,false,false,false,,未涨停,未涨停,3天2板,12.57,49.721999999999994,48.42714285714286,-2.6034308779011086,-0.7168353048762625,48.01125093310038,false,34.6,断板,47.40428571428571,-4.7299,50.80246089611677,4.526414127715996,1,SZSE.002897,2023-06-16T09:30:00.000000,48.26,2023-06-19T11:30:00.000000,48.12,-1.08459654956634,1.5,未涨停卖出,2023-06-16,-0.0,0.4,0.0,0.0
SHSE.603322,2023-06-20,39.3,41.34,37.17,38.8,41.3,-6.0533,440763.54,170146.14560000002,45.43,37.17,,,超讯通信,1.36,28.14,通信设备,广东,60.76,61.19,38.6,44.35687392,false,false,false,,未涨停,未涨停,2天2板,17.355,41.738,39.82714285714285,-4.842615012106538,-2.5790021162882426,38.60259076782985,true,28.4,断板,39.18285714285714,-10.0022,43.642059265511264,5.403237567449328,1,SHSE.603322,2023-06-20T09:30:00.000000,39.3,2023-06-21T11:30:00.000000,39.89,0.6924971868252366,1.5,未涨停卖出,2023-06-20,0.27699887473009466,0.4,0.4,0.4
SZSE.002527,2023-06-20,10.21,11.65,10.19,11.65,10.59,10.0094,877941.19,96330.4125,11.65,9.53,,,新时达,2.01,16.75,电器仪表,上海,61.08,77.24,10.97,52.04963536900001,true,false,false,,涨停,4天3板,2天2板,4.055,9.918,9.392857142857142,-3.588290840415477,24.030418250950582,10.972308122369792,false,6.97,炸板,8.825714285714286,5.9,10.432947225569968,19.990288119132405,1,SZSE.002527,2023-06-20T09:30:00.000000,10.21,2023-06-27T11:30:00.000000,13.02,26.50592536806739,3.5,未涨停卖出,2023-06-20,10.602370147226956,0.4,0.4,0.4
SZSE.000936,2023-06-26,13.22,14.16,12.88,13.82,13.67,1.0973,2092881.3,284430.26170000003,15.04,12.3,,,华西股份,1.55,23.63,化纤,江苏,122.41,122.45,13.59,72.7129150592,false,false,false,,未涨停,未涨停,6天5板,4.736666666666667,12.947999999999999,12.087142857142856,-3.2918800292611508,14.336366859709265,13.590367580808334,false,6.11,断板,11.34142857142857,3.5606,13.340829442569705,20.531553092329016,1,SZSE.000936,2023-06-26T09:30:00.000000,13.22,2023-06-27T11:30:00.000000,13.65,2.4299172447878736,1.5,未涨停卖出,2023-06-26,0.9719668979151495,0.4,0.4,0.4
SZSE.002281,2023-06-26,38.53,39.1,36.0,36.33,40.0,-9.175,862255.88,320171.94130000006,44.0,36.0,,,光迅科技,0.95,12.66,通信设备,湖北,247.34,291.77,37.13,141.4471006578,false,false,true,断板,断板,断板,5天4板,11.86,39.548,37.81,-3.674999999999997,-3.914308384025401,37.13189422378889,true,22.07,断板,36.75857142857143,-9.8287,41.61283924146812,8.81815708678248,1,SZSE.002281,2023-06-26T09:30:00.000000,38.53,2023-06-27T11:30:00.000000,36.4,-6.280923541753052,1.5,未涨停卖出,2023-06-26,-2.5123694167012207,0.4,0.4,0.4
SZSE.002536,2023-06-26,14.12,15.5,14.12,15.1,14.6,3.4247,831586.73,124732.51980000001,16.06,13.14,,,飞龙股份,0.76,17.65,汽车配件,河南,71.14,75.61,15.0,41.987078422,false,false,false,,未涨停,未涨停,7天5板,23.625000000000004,14.910000000000002,14.655714285714286,-3.2876712328767157,3.0314845501510845,14.999339852380762,false,10.1,断板,14.498571428571429,-0.2051,14.942337487845174,0.699576312937229,1,SZSE.002536,2023-06-26T09:30:00.000000,14.12,2023-06-27T11:30:00.000000,14.36,0.8893604054038606,1.5,未涨停卖出,2023-06-26,0.35574416216154425,0.4,0.4,0.4
SZSE.002079,2023-06-27,13.82,14.81,13.58,14.01,14.53,-3.5788,1004940.24,140929.33680000002,15.98,13.08,,,苏州固锝,1.08,12.59,半导体,江苏,111.84,113.18,14.02,84.94456043790001,false,false,false,,未涨停,未涨停,2天2板,6.75,14.303999999999998,13.687142857142858,-4.886441844459732,2.3588351946560846,14.023653466200141,false,11.37,断板,13.395714285714288,-2.3522,15.09970335677087,8.46752692758876,1,SZSE.002079,2023-06-27T09:30:00.000000,13.82,2023-06-28T11:30:00.000000,13.39,-3.883453162746988,1.5,未涨停卖出,2023-06-27,-1.5533812650987953,0.4,0.4,0.4
SZSE.002527,2023-06-27,13.1,13.96,12.33,12.87,13.7,-6.0584,1746927.38,228865.20210000002,15.07,12.33,,,新时达,1.71,33.32,电器仪表,上海,67.48,85.33,13.1,57.50032679820001,false,false,true,断板,断板,断板,5天4板,11.719999999999999,12.325999999999999,11.531428571428572,-4.379562043795618,11.608027750247757,13.101014084512203,true,7.16,炸板,10.872857142857143,6.8643,13.949540753784703,26.001839442911567,1,SZSE.002527,2023-06-27T09:30:00.000000,13.1,2023-06-28T11:30:00.000000,12.52,-5.189014932635871,1.5,未涨停卖出,2023-06-27,-2.0756059730543486,0.4,0.4,0.4
SHSE.603496,2023-06-28,17.52,17.52,16.26,16.26,18.07,-10.0166,206182.64,34013.3991,19.88,16.26,,,恒为科技,0.7,6.44,IT设备,上海,52.07,52.07,16.5,37.501244496000005,false,false,true,断板,断板,断板,3天2板,7.245,17.288,16.56,-3.0437188710570044,-1.811594202898534,16.496732751118135,true,13.57,断板,16.254285714285714,-2.9017,18.253693139692054,11.170680260151169,1,SHSE.603496,2023-06-28T09:30:00.000000,17.52,2023-06-30T11:30:00.000000,18.81,6.507531517764566,2.5,未涨停卖出,2023-06-28,2.6030126071058266,0.4,0.4,0.4
SZSE.000656,2023-06-28,1.11,1.14,1.06,1.07,1.15,-6.9565,4677873.35,51169.8746,1.27,1.04,,,金科股份,0.61,8.81,全国地产,重庆,56.82,57.13,1.09,49.2088781311,false,false,false,,未涨停,未涨停,4天3板,11.955,1.122,1.0699999999999998,-3.4782608695652013,2.0751832235984236e-14,1.0938704571811464,false,0.77,断板,1.0357142857142854,0.8772,1.1075447227572515,11.034482758620719,1,SZSE.000656,2023-06-28T09:30:00.000000,1.11,2023-06-29T11:30:00.000000,1.03,-7.94659201033704,1.5,未涨停卖出,2023-06-28,-3.1786368041348165,0.4,0.4,0.4
SZSE.002514,2023-06-29,10.57,11.18,10.38,10.68,10.86,-1.6575,776607.33,83382.209,11.95,9.77,,,宝馨科技,1.03,14.02,机械基件,江苏,59.17,76.9,10.74,46.9614285,false,false,false,,未涨停,未涨停,2天2板,14.255,10.420000000000002,9.942857142857141,-2.6703499079189608,7.413793103448291,10.736727014925291,false,8.09,炸板,9.65857142857143,6.1584,10.772377996874635,12.438988315337953,1,SZSE.002514,2023-06-29T09:30:00.000000,10.57,2023-06-30T11:30:00.000000,10.29,-3.424711749030387,1.5,未涨停卖出,2023-06-29,-0.0,0.4,0.0,0.0
SZSE.000837,2023-06-30,15.45,16.48,15.4,16.28,15.97,1.9411,1075390.93,173031.0153,17.57,14.37,,,秦川机床,0.83,15.51,机床制造,陕西,112.87,146.42,16.09,78.40245444240001,false,false,false,,未涨停,未涨停,4天2板,13.77,16.026,15.64,-3.256105197244842,4.092071611253201,16.090057157167955,false,11.24,断板,15.164285714285715,-4.314,16.54295340386507,5.313235986811119,1,SZSE.000837,2023-06-30T09:30:00.000000,15.45,2023-07-03T11:30:00.000000,15.88,1.964182106525356,1.5,未涨停卖出,2023-06-30,0.0,0.4,0.0,0.0
SZSE.002553,2023-06-30,18.28,20.3,18.28,19.88,18.8,5.7447,981595.02,192381.21360000002,20.68,16.92,,,南方精工,1.29,41.9,汽车配件,江苏,46.58,69.18,19.6,42.3333005984,false,false,false,,未涨停,未涨停,7天5板,20.583333333333332,18.894,17.744285714285716,-2.765957446808508,12.036067949440445,19.59883757356471,false,9.95,断板,16.742857142857144,-5.0505,19.590258487698303,12.28668941979522,1,SZSE.002553,2023-06-30T09:30:00.000000,18.28,2023-07-03T11:30:00.000000,20.27,10.00265894845127,1.5,未涨停卖出,2023-06-30,0.0,0.4,0.0,0.0
SHSE.600776,2023-07-04,14.03,14.17,13.28,13.28,14.76,-10.0271,1105966.83,150396.6592,16.24,13.28,,,东方通信,0.96,11.57,通信设备,浙江,126.96,166.8,13.6,54.4990631936,false,false,false,,未涨停,未涨停,3天3板,8.77,13.892,13.129999999999999,-4.945799457994583,1.1424219345011453,13.59865912072607,true,10.0,断板,12.838571428571429,3.9437,14.420135303406285,14.966062089685096,1,SHSE.600776,2023-07-04T09:30:00.000000,14.03,2023-07-05T11:30:00.000000,13.38,-5.392826413519113,1.5,未涨停卖出,2023-07-04,-2.157130565407645,0.4,0.4,0.4
SZSE.002031,2023-07-05,4.43,4.49,4.18,4.19,4.64,-9.6983,6680229.84,289058.65780000004,5.1,4.18,,,巨轮智能,1.3,34.54,汽车配件,广东,81.03,92.15,4.33,71.78677063580001,false,false,false,,未涨停,未涨停,2天2板,11.475000000000005,4.43,4.21,-4.525862068965517,-0.4750593824227927,4.327076533642143,true,2.89,断板,4.105714285714286,-2.7254,4.819566872177125,13.013221990257467,1,SZSE.002031,2023-07-05T09:30:00.000000,4.43,2023-07-06T11:30:00.000000,4.47,0.0989270907341125,1.5,未涨停卖出,2023-07-05,0.039570836293645,0.4,0.4,0.4
SZSE.000656,2023-07-10,1.45,1.53,1.4,1.44,1.51,-4.6358,8306967.87,120395.55300000001,1.66,1.36,,,金科股份,1.02,15.64,全国地产,重庆,76.47,76.89,1.45,66.2250322512,false,false,true,断板,断板,断板,4天3板,10.569999999999999,1.4040000000000001,1.3357142857142854,-3.973509933774838,7.807486631016064,1.4493321135236317,false,0.77,炸板,1.2771428571428571,1.3423,1.5728204169754991,18.232662192393736,1,SZSE.000656,2023-07-10T09:30:00.000000,1.45,2023-07-11T11:30:00.000000,1.52,3.9923066355268646,1.5,未涨停卖出,2023-07-10,1.596922654210746,0.4,0.4,0.4
SZSE.002356,2023-07-10,5.17,5.4,5.08,5.23,5.38,-2.7881,270172.15,14062.399900000002,5.92,4.84,,,赫美集团,0.65,2.06,其他商业,深圳,68.53,68.58,5.2,40.1946678885,false,false,false,,未涨停,未涨停,4天4板,2.3,5.42,5.180000000000001,-3.9033457249070627,0.9652509652509618,5.204977604094279,false,3.69,断板,4.998571428571429,-0.3704,5.387123327795751,7.630751643326652,1,SZSE.002356,2023-07-10T09:30:00.000000,5.17,2023-07-11T11:30:00.000000,5.33,2.273305231684482,1.5,未涨停卖出,2023-07-10,0.9093220926737928,0.4,0.4,0.4
SZSE.002703,2023-07-11,14.61,16.5,14.61,16.5,15.0,10.0,1490565.07,234816.939,16.5,13.5,,,浙江世宝,1.45,26.95,汽车配件,浙江,91.25,130.29,15.75,40.13280711,true,false,false,,涨停,8天6板,5天5板,11.270000000000001,15.024000000000001,14.167142857142858,-2.6000000000000036,16.466673389129767,15.753551705059076,false,7.45,断板,13.297142857142857,3.377,15.072132260863686,12.806188225182638,1,SZSE.002703,2023-07-11T09:30:00.000000,14.61,2023-07-13T09:30:00.000000,16.25,10.338931747343281,2.0,大幅低开卖出,2023-07-11,4.135572698937312,0.4,0.4,0.4
SZSE.000980,2023-07-19,3.84,4.36,3.73,4.36,3.96,10.101,7409805.44,309087.3484,4.36,3.56,,,众泰汽车,1.29,17.33,汽车配件,浙江,186.45,219.86,4.17,136.44409172200002,true,false,false,,涨停,13天7板,11天6板,13.14,3.7280000000000006,3.6857142857142855,-3.030303030303033,18.294573643410867,4.1713288007734795,false,2.32,炸板,3.505714285714286,9.6953,3.827525199467652,12.958435207823957,1,SZSE.000980,2023-07-19T09:30:00.000000,3.84,2023-07-20T11:30:00.000000,4.49,15.995393426294843,1.5,未涨停卖出,2023-07-19,6.3981573705179375,0.4,0.4,0.4
SZSE.002400,2023-07-24,6.01,6.68,5.93,6.4,6.24,2.5641,3889487.41,249122.67510000002,6.86,5.62,,,省广集团,1.12,23.05,广告包装,广东,107.98,111.57,6.41,87.02418214400001,false,false,true,断板,断板,断板,6天4板,19.485,6.162000000000001,6.035714285714286,-3.685897435897443,6.03550295857989,6.405025877175934,false,4.6,断板,5.854285714285714,-6.0241,6.50527509756531,6.588579795021969,1,SZSE.002400,2023-07-24T09:30:00.000000,6.01,2023-07-25T11:30:00.000000,6.34,4.65028405512726,1.5,未涨停卖出,2023-07-24,1.8601136220509042,0.4,0.4,0.4
SZSE.002310,2023-07-25,2.29,2.54,2.27,2.36,2.38,-0.8403,4291073.79,102971.1066,2.62,2.14,,,东方园林,2.71,16.47,建筑工程,北京,61.49,63.38,2.4,44.4920665924,false,false,true,断板,断板,断板,3天3板,3.2066666666666666,2.188,2.05,-3.781512605042011,15.1219512195122,2.3996582589645934,false,1.6,炸板,1.9557142857142857,4.8458,2.44763358294521,21.69466764061358,1,SZSE.002310,2023-07-25T09:30:00.000000,2.29,2023-07-27T11:30:00.000000,2.44,5.701212616781776,2.5,未涨停卖出,2023-07-25,2.2804850467127102,0.4,0.4,0.4
SHSE.601900,2023-07-26,21.89,21.9,21.0,21.06,22.64,-6.9788,420207.42,89711.87460000001,24.9,20.38,,,南方传媒,0.76,4.69,出版业,广东,188.67,188.67,21.35,72.46638046439999,false,false,false,,未涨停,未涨停,3天2板,5.32,21.471999999999998,20.887142857142855,-3.312720848056537,0.8275767731345356,21.34942657604666,false,18.4,断板,20.638571428571428,3.4262,22.16426742954503,9.697515055028733,1,SHSE.601900,2023-07-26T09:30:00.000000,21.89,2023-07-27T11:30:00.000000,20.44,-5.268092483414833,1.5,未涨停卖出,2023-07-26,-2.1072369933659334,0.4,0.4,0.4
SHSE.600936,2023-07-27,4.59,5.23,4.59,5.23,4.75,10.1053,1643048.88,84131.5366,5.23,4.28,,,广西广电,2.86,9.83,影视音像,广西,87.39,87.39,5.12,57.38014779110001,true,false,false,,涨停,5天4板,3天3板,3.013333333333333,4.788,4.521428571428571,-3.3684210526315814,15.671406003159568,5.120452448134106,false,3.76,断板,4.322857142857143,-6.8627,4.837533228609998,9.881031064111037,1,SHSE.600936,2023-07-27T09:30:00.000000,4.59,2023-07-28T11:30:00.000000,4.85,4.822539905736529,1.5,未涨停卖出,2023-07-27,1.9290159622946117,0.4,0.4,0.4
SZSE.002559,2023-07-27,9.12,9.3,8.71,8.85,9.4,-5.8511,749607.7,67584.3432,10.34,8.46,,,亚威股份,0.67,15.5,机床制造,江苏,42.79,49.13,9.02,35.4285422235,false,false,false,,未涨停,未涨停,3天2板,17.915,9.4,9.340000000000002,-2.978723404255331,-5.246252676659549,9.015961709037942,false,7.59,断板,9.384285714285715,-1.3641,9.435871856523768,0.1674531892220975,1,SZSE.002559,2023-07-27T09:30:00.000000,9.12,2023-07-28T11:30:00.000000,8.51,-7.432113650660511,1.5,未涨停卖出,2023-07-27,-2.972845460264205,0.4,0.4,0.4
SZSE.002146,2023-07-28,2.44,2.76,2.43,2.76,2.51,9.9602,8644568.77,230670.47740000003,2.76,2.26,,,荣盛发展,1.33,22.19,全国地产,河北,107.54,120.01,2.67,65.6697870636,true,false,false,,涨停,10天7板,8天6板,12.986666666666666,2.582,2.4928571428571433,-2.7888446215139377,10.716332378223466,2.668386168671778,false,1.48,断板,2.378571428571429,-10.0358,2.6244706170583285,5.525525525525497,1,SZSE.002146,2023-07-28T09:30:00.000000,2.44,2023-08-01T11:30:00.000000,2.95,19.93827966821241,2.5,未涨停卖出,2023-07-28,7.975311867284964,0.4,0.4,0.4
SZSE.002310,2023-07-28,2.28,2.4,2.24,2.33,2.35,-0.8511,2928944.39,67606.325,2.59,2.12,,,东方园林,0.84,11.24,建筑工程,北京,60.7,62.57,2.31,43.926489474700006,false,false,true,断板,断板,断板,6天4板,6.34,2.404,2.335714285714286,-2.978723404255331,-0.2446483180428164,2.308214701201616,false,1.6,断板,2.27,-9.6154,2.4415758606078226,3.524229074889871,1,SZSE.002310,2023-07-28T09:30:00.000000,2.28,2023-07-31T11:30:00.000000,2.47,7.4701195219123555,1.5,未涨停卖出,2023-07-28,2.9880478087649425,0.4,0.4,0.4
SZSE.000572,2023-08-02,5.58,6.03,5.43,5.89,5.86,0.5119,2846692.19,164142.58870000002,6.45,5.27,,,海马汽车,2.01,17.34,汽车整车,海南,96.72,96.87,5.77,63.348850879699995,false,false,true,断板,断板,断板,3天3板,6.566666666666666,5.4559999999999995,5.132857142857143,-4.778156996587034,14.750904536598943,5.766081393577014,false,4.08,炸板,4.891428571428571,3.169,5.977419219309015,19.801401869158905,1,SZSE.000572,2023-08-02T09:30:00.000000,5.58,2023-08-03T11:30:00.000000,5.68,0.9810221479672544,1.5,未涨停卖出,2023-08-02,0.39240885918690177,0.4,0.4,0.4
SZSE.000572,2023-08-03,5.71,5.89,5.45,5.82,5.89,-1.1885,2077926.72,117795.39210000001,6.48,5.3,,,海马汽车,1.07,12.65,汽车整车,海南,95.57,95.72,5.67,62.5959782886,false,false,false,,未涨停,未涨停,3天3板,6.566666666666666,5.6819999999999995,5.337142857142857,-3.0560271646859034,9.047109207708784,5.6688905805109435,false,4.08,断板,5.132857142857143,0.5119,5.766081393577014,14.750904536598943,1,SZSE.000572,2023-08-03T09:30:00.000000,5.71,2023-08-04T11:30:00.000000,5.72,-0.6230768694050397,1.5,未涨停卖出,2023-08-03,-0.2492307477620159,0.4,0.4,0.4
SZSE.000656,2023-08-03,2.51,2.68,2.37,2.6,2.58,0.7752,14383928.15,362721.69350000005,2.84,2.32,,,金科股份,0.88,27.09,全国地产,重庆,138.08,138.83,2.52,119.572974898,false,false,false,,未涨停,未涨停,7天5板,25.239999999999995,2.5040000000000004,2.3871428571428575,-2.7131782945736544,8.916816277678025,2.521715137321512,false,0.97,断板,2.28,3.6145,2.566078354627696,13.157894736842119,1,SZSE.000656,2023-08-03T09:30:00.000000,2.51,2023-08-04T11:30:00.000000,2.51,-0.7968127490039787,1.5,未涨停卖出,2023-08-03,-0.3187250996015915,0.4,0.4,0.4
SHSE.600595,2023-08-04,3.14,3.58,3.08,3.44,3.25,5.8462,3153813.15,102339.31820000001,3.58,2.93,,,中孚实业,1.88,7.95,铝,河南,136.38,138.2,3.24,99.17314831520001,false,true,false,,炸板,4天2板,2天2板,6.135,3.3120000000000003,3.181428571428571,-3.384615384615381,8.127525819488111,3.244939168320736,false,2.54,断板,3.0928571428571425,-9.9723,3.2834082450058193,5.0808314087759925,1,SHSE.600595,2023-08-04T09:30:00.000000,3.14,2023-08-07T11:30:00.000000,3.45,8.99713248915167,1.5,未涨停卖出,2023-08-04,3.5988529956606685,0.4,0.4,0.4
