datetime,code,name,volume,avg_cost,close,market_value,pnl,profit
2024-10-30,SHSE.600237,铜峰电子,2500,7.743869999999999,7.79,19475.0,115.32500000000073,0.005956969835495727
2024-10-30,SHSE.600187,国中水务,4600,4.26213,4.87,22402.0,2796.202000000001,0.14262117767407384
2024-10-30,SHSE.600171,上海贝岭,400,44.022,48.48,19392.0,1783.2000000000007,0.10126754804415979
2024-10-31,SHSE.600839,四川长虹,15400,10.6053,16.48,253792.0,90470.38,0.5539400111265123
2024-10-31,SZSE.002865,钧达股份,300,64.99247999999999,79.9,23970.0,4472.256000000005,0.22937299822994936
2024-10-31,SZSE.002459,晶澳科技,1100,16.70835,19.32,21252.0,2872.8150000000023,0.15630807350815626
2024-10-31,SZSE.002685,华东重机,2300,8.434215,10.27,23621.0,4222.305499999999,0.2176592605239491
2024-10-31,SHSE.600881,亚泰集团,9500,2.091045,2.21,20995.0,1130.072500000002,0.05688782403056856
2024-10-31,SHSE.600307,酒钢宏兴,12500,1.6008,2.01,25124.999999999996,5114.999999999996,0.25562218890554705
2024-10-31,SHSE.600237,铜峰电子,2500,7.743869999999999,8.37,20924.999999999996,1565.324999999997,0.0808549213765209
2024-10-31,SHSE.600589,广东榕泰,26400,4.412205,4.6,121439.99999999999,4957.787999999986,0.0425626189172986
2024-10-31,SHSE.600770,综艺股份,18100,6.413205,6.2,112220.0,-3859.0104999999894,-0.033244688108363826
2024-10-31,SHSE.601933,永辉超市,24500,4.752375,4.61,112945.00000000001,-3488.1874999999854,-0.02995870485809714
2024-10-31,SHSE.600825,新华传媒,17400,6.66333,7.05,122670.0,6728.05799999999,0.05802954378666513
2024-10-31,SHSE.600198,大唐电信,7800,14.8074,16.2,126360.0,10862.279999999999,0.09404757080918999
2024-11-01,SZSE.002685,华东重机,2300,8.434215,9.24,21252.0,1853.3054999999986,0.09553764043245273
2024-11-01,SHSE.600770,综艺股份,18100,6.413205,5.58,100998.0,-15081.01049999999,-0.12992021929752745
2024-11-01,SHSE.601933,永辉超市,9800,4.6723349999999995,5.07,49686.0,3897.1170000000056,0.08511054965022856
2024-11-01,SHSE.600198,大唐电信,7800,14.8074,14.58,113724.0,-1773.7200000000012,-0.015357186271729011
2024-11-01,SZSE.002212,天融信,5700,7.6738349999999995,7.11,40527.0,-3213.8594999999987,-0.07347499653041795
2024-11-01,SZSE.002210,飞马国际,19900,2.22111,2.12,42188.0,-2012.089,-0.0455222839030935
2024-11-01,SZSE.000592,平潭发展,17600,2.5012499999999998,2.33,41008.0,-3013.9999999999927,-0.06846576711644163
2024-11-01,SHSE.603991,至正股份,400,89.34464999999999,84.5,33800.0,-1937.8599999999933,-0.05422428763221955
2024-11-01,SHSE.600635,大众公用,8600,5.132565,4.78,41108.0,-3032.058999999994,-0.06869177497021457
2024-11-01,SHSE.600509,天富能源,5700,7.653825000000001,7.18,40926.0,-2700.8025000000052,-0.061906955019222526
2024-11-01,SHSE.600353,旭光电子,4500,9.8049,9.09,40905.0,-3217.050000000003,-0.07291252333017172
2024-11-01,SZSE.002243,力合科创,4200,10.30515,9.53,40026.0,-3255.6299999999974,-0.07521967171753924
2024-11-01,SHSE.600171,上海贝岭,800,49.924949999999995,46.2,36960.0,-2979.959999999999,-0.07461099109763754
2024-11-01,SZSE.002654,万润科技,2300,19.0095,17.6,40480.0,-3241.8499999999985,-0.07414713695783684
2024-11-01,SZSE.002570,贝因美,8100,5.412705,5.12,41472.0,-2370.910499999998,-0.054077397530439913
2024-11-04,SZSE.002685,华东重机,2300,8.434215,8.32,19136.0,-262.6945000000014,-0.013541864891990614
2024-11-04,SHSE.600198,大唐电信,7800,14.8074,13.12,102336.0,-13161.720000000001,-0.11395653524589058
2024-11-04,SZSE.002654,万润科技,2300,19.0095,15.84,36432.0,-7289.8499999999985,-0.16673242326205315
2024-11-04,SZSE.002423,中粮资本,4300,18.8094,19.3,82990.0,2109.5800000000017,0.026082703329186493
2024-11-04,SHSE.600769,祥龙电业,6900,11.815904999999997,11.99,82731.0,1201.2555000000139,0.014733953937510673
2024-11-04,SZSE.000670,盈方微,12900,6.30315,6.44,83076.0,1765.3650000000052,0.021711366538952812
2024-11-04,SZSE.000839,中信国安,24300,3.351675,3.39,82377.0,931.2975000000006,0.011434581216854266
2024-11-04,SHSE.600307,酒钢宏兴,43900,1.8609300000000002,1.76,77264.0,-4430.827000000005,-0.05423632269886568
2024-11-04,SZSE.002865,钧达股份,1000,78.039,76.67,76670.0,-1369.0,-0.01754251079588411
2024-11-04,SZSE.000100,TCL科技,16300,5.012504999999999,5.12,83456.0,1752.1685000000143,0.021445365141780585
2024-11-05,SZSE.002865,钧达股份,1800,75.94223785714284,74.25,133650.0,-3046.0281428571034,-0.02228322347210986
2024-11-05,SZSE.002797,第一创业,16700,8.34417,9.42,157314.0,17966.361000000004,0.12893193690924326
2024-11-05,SZSE.002506,协鑫集成,47700,2.9314649999999998,3.33,158841.0,19010.1195,0.13595079593309148
2024-11-05,SHSE.600705,中航产融,30700,4.552275,4.71,144597.0,4842.157500000001,0.03464751140913061
2024-11-06,SZSE.002797,第一创业,16700,8.34417,10.36,173012.0,33664.361000000004,0.24158544229084503
2024-11-06,SZSE.000958,电投产融,10800,8.954474999999999,8.31,89748.0,-6960.329999999987,-0.07197239369142232
2024-11-06,SZSE.000066,中国长城,6000,16.118055,18.48,110880.0,14171.670000000013,0.146540323879029
2024-11-06,SZSE.000016,深康佳Ａ,14200,6.78339,6.36,90312.0,-6012.137999999992,-0.062415694807463444
2024-11-06,SHSE.600392,盛和资源,7300,13.16658,13.6,99280.0,3163.9660000000003,0.03291819136024693
2024-11-06,SHSE.600481,双良节能,12400,7.793895,7.2,89280.0,-7364.297999999995,-0.0762000257894159
2024-11-06,SHSE.600203,福日电子,7100,13.516755,14.25,101175.0,5206.039499999999,0.054247117743866764
2024-11-07,SHSE.600203,福日电子,2000,13.53654510989011,12.9,25800.0,-1273.0902197802207,-0.04702419300660668
2024-11-07,SHSE.601020,华钰矿业,1800,15.207599999999998,14.98,26964.0,-409.67999999999665,-0.01496620110997121
2024-11-07,SHSE.601198,东兴证券,2200,12.50625,13.48,29656.0,2142.25,0.07786106946526737
2024-11-07,SHSE.603083,剑桥科技,600,44.982479999999995,48.64,29184.0,2194.5120000000024,0.08130987886839508
2024-11-07,SHSE.603185,弘元绿能,1200,22.671329999999998,22.9,27480.0,274.40400000000227,0.010086307243553947
2024-11-07,SZSE.000520,凤凰航运,4500,6.10305,6.15,27675.0,211.27500000000146,0.007692874874038444
2024-11-07,SZSE.000882,华联股份,13800,2.02101,2.18,30084.000000000004,2194.0620000000054,0.07866858649882999
2024-11-07,SZSE.002897,意华股份,500,47.103539999999995,47.17,23585.0,33.2300000000032,0.001410934294959708
2024-11-07,SZSE.002085,万丰奥威,1200,23.011499999999998,21.95,26340.0,-1273.7999999999993,-0.04612910935836427
2024-11-07,SZSE.002428,云南锗业,1000,25.582784999999998,29.6,29600.0,4017.215000000004,0.15702805617136698
2024-11-07,SZSE.002979,雷赛智能,900,30.014999999999997,29.52,26568.0,-445.49999999999636,-0.0164917541229384
2024-11-07,SZSE.002456,欧菲光,1700,16.048019999999998,15.76,26792.0,-489.63399999999456,-0.017947385409539423
2024-11-07,SHSE.600895,张江高科,800,32.79639,32.85,26280.0,42.88799999999901,0.0016346311286089342
2024-11-07,SZSE.002506,协鑫集成,8600,3.2516249999999998,3.17,27262.0,-701.9749999999985,-0.02510283319878517
2024-11-07,SZSE.002031,巨轮智能,6800,4.08204,4.16,28288.0,530.1280000000006,0.019098293990259793
2024-11-07,SHSE.600390,五矿资本,3300,8.274135,8.81,29073.0,1768.3545000000013,0.06476386957669901
2024-11-07,SHSE.603809,豪能股份,2200,12.30615,12.02,26444.0,-629.5300000000025,-0.02325260134160571
2024-11-07,SHSE.600316,洪都航空,700,38.51925,38.3,26809.999999999996,-153.47500000000218,-0.005691959215197677
2024-11-07,SHSE.600010,包钢股份,13300,2.10105,2.13,28329.0,385.0350000000035,0.013778824873277773
2024-11-07,SHSE.600252,中恒集团,9800,2.851425,3.05,29890.0,1946.0349999999999,0.06964061828734755
2024-11-07,SHSE.600239,云南城投,7700,3.6118049999999995,3.94,30338.0,2527.1015000000043,0.09086730872790769
2024-11-08,SZSE.002210,飞马国际,111800,2.6013,2.64,295152.0,4326.659999999974,0.014877176796217187
2024-11-08,SZSE.000099,中信海直,9700,29.904944999999998,33.1,321070.0,30992.03350000002,0.10684035700450217
2024-11-11,SZSE.000099,中信海直,1800,30.177429,31.98,57564.0,3244.627800000002,0.05973242452165164
2024-11-11,SHSE.603099,长白山,1400,42.021,42.41,59373.99999999999,544.5999999999913,0.009257276123842691
2024-11-11,SZSE.002426,胜利精密,21500,2.7613799999999995,2.92,62780.0,3410.330000000009,0.057442293346080746
2024-11-11,SZSE.000402,金 融 街,14600,4.062029999999999,4.0,58400.0,-905.6379999999845,-0.015270689778263319
2024-11-11,SHSE.603662,柯力传感,1400,40.530255,42.65,59710.0,2967.6430000000037,0.05230031244560398
2024-11-11,SHSE.600606,绿地控股,23500,2.531265,2.48,58280.0,-1204.7274999999936,-0.020252719490057237
2024-11-11,SHSE.600221,海航控股,27900,2.131065,2.01,56078.99999999999,-3377.7135000000053,-0.056809623357335505
2024-11-11,SHSE.600318,新力金融,5500,10.655325,10.62,58409.99999999999,-194.28750000000582,-0.003315243786557525
2024-11-11,SZSE.002797,第一创业,6300,9.32466,9.78,61613.99999999999,2868.6419999999925,0.04883180727232937
2024-11-11,SZSE.002568,百润股份,2200,26.012999999999998,27.0,59400.0,2171.4000000000015,0.03794256717794951
2024-11-12,SHSE.601727,上海电气,6800,10.715355,10.58,71944.0,-920.4140000000043,-0.012631872672440682
2024-11-12,SHSE.600619,海立股份,3800,18.909449999999996,20.47,77786.0,5930.090000000011,0.08252751930912867
2024-11-12,SZSE.000566,海南海药,12500,5.86293,6.02,75250.0,1963.375,0.02679035908666827
2024-11-12,SHSE.600536,中国软件,1100,64.042005,69.19,76109.0,5662.794500000004,0.08038466315974967
2024-11-12,SHSE.600110,诺德股份,14600,5.032515,4.76,69496.0,-3978.7189999999973,-0.05415085697707803
2024-11-12,SZSE.000793,华闻集团,24000,3.06153,2.97,71280.0,-2196.720000000001,-0.0298968162977335
2024-11-12,SZSE.000066,中国长城,3300,22.11105,21.51,70983.0,-1983.4649999999965,-0.027183240958706122
2024-11-12,SZSE.000795,英洛华,5700,12.88644,14.71,83847.0,10394.292000000001,0.1415099903464417
2024-11-13,SZSE.000670,盈方微,9200,8.034014999999998,7.82,71944.0,-1968.93799999998,-0.02663861095604102
2024-11-13,SZSE.002156,通富微电,2000,35.6178,33.91,67820.0,-3415.600000000006,-0.04794793614428748
2024-11-13,SZSE.000627,天茂集团,17100,4.312155,4.09,69939.0,-3798.8505000000005,-0.05151832436449989
2024-11-13,SZSE.002501,利源股份,41000,1.8009,1.75,71750.0,-2086.899999999994,-0.028263645954800302
2024-11-13,SHSE.601689,拓普集团,1300,55.82789999999999,53.46,69498.0,-3078.2699999999895,-0.0424142767326013
2024-11-13,SHSE.600520,文一科技,1700,43.411695,41.47,70499.0,-3300.881500000003,-0.04472746341740404
2024-11-13,SZSE.002068,黑猫股份,8200,8.914455,9.11,74702.0,1603.4689999999973,0.021935721252729377
2024-11-13,SHSE.603399,永杉锂业,5300,13.8069,13.42,71126.0,-2050.570000000007,-0.028022220773671228
2024-11-14,SZSE.002792,通宇通讯,2700,16.108050000000002,15.36,41472.0,-2019.7350000000079,-0.046439513162673494
2024-11-14,SZSE.002510,天汽模,5900,7.373685000000001,6.89,40651.0,-2853.7415000000037,-0.06559610289834737
2024-11-14,SZSE.002387,维信诺,3500,12.296145,12.35,43225.0,188.4925000000003,0.00437982798673894
2024-11-14,SZSE.002065,东华软件,4900,8.814405,8.24,40376.0,-2814.5845000000045,-0.06516662213728559
2024-11-14,SHSE.603360,百傲化学,1700,24.512249999999998,25.4,43180.0,1509.175000000003,0.036216585584758716
2024-11-14,SHSE.601216,君正集团,7600,5.72286,5.35,40660.0,-2833.735999999997,-0.06515273831615655
2024-11-14,SHSE.601858,中国科传,1600,26.03301,24.28,38848.0,-2804.815999999999,-0.06733796821804315
2024-11-15,SZSE.002387,维信诺,3500,12.296145,13.28,46480.0,3443.4925000000003,0.08001328871772415
2024-11-18,SZSE.002387,维信诺,3500,12.296145,14.61,51135.0,8098.4925,0.18817727019321911
2024-11-19,SHSE.600759,洲际油气,98200,2.9014499999999996,2.94,288708.0,3785.6100000000442,0.013286460218166936
2024-11-20,SHSE.600654,中安科,30500,4.66233,4.78,145790.0,3588.9349999999977,0.02523845373450612
2024-11-20,SHSE.601949,中国出版,17200,8.24412,8.79,151187.99999999997,9389.13599999997,0.0662144655827424
2024-11-20,SZSE.002402,和而泰,7800,18.259124999999997,21.13,164814.0,22392.82500000001,0.15722960437589434
2024-11-20,SZSE.002530,金财互联,15800,8.994495,9.47,149626.0,7512.978999999992,0.05286622539675651
2024-11-21,SHSE.600654,中安科,25400,4.6350533989266545,4.36,110744.00000000001,-6986.356332737007,-0.05934201297235287
2024-11-21,SZSE.002402,和而泰,7800,18.259124999999997,23.24,181272.0,38850.82500000001,0.2727882634025454
2024-11-21,SZSE.002717,岭南股份,34000,3.4417199999999997,3.33,113220.0,-3798.479999999996,-0.03246051392908194
2024-11-21,SZSE.002356,赫美集团,31200,3.7518749999999996,4.0,124800.0,7741.500000000015,0.06613359986673344
2024-11-21,SHSE.601789,宁波建工,22700,5.16258,5.09,115543.0,-1647.5660000000062,-0.014058862041847345
2024-11-21,SHSE.600787,中储股份,17600,6.653325,6.43,113168.0,-3930.5199999999895,-0.0335659238050147
2024-11-22,SHSE.600787,中储股份,17600,6.653325,6.96,122496.0,5397.4800000000105,0.04609349460608051
2024-11-22,SZSE.000815,美利云,17200,11.395695,11.8,202960.0,6954.046000000002,0.03547874877311126
2024-11-22,SZSE.002194,武汉凡谷,13000,15.007499999999999,15.02,195260.0,162.5000000000291,0.0008329168748960347
2024-11-22,SZSE.002312,川发龙蟒,11300,17.34867,16.11,182043.0,-13996.97099999999,-0.07139855677697479
2024-11-25,SZSE.002194,武汉凡谷,3600,14.855616867469877,13.9,50040.0,-3440.2207228915577,-0.06432697315736793
2024-11-25,SZSE.002693,双成药业,1900,26.012999999999998,24.38,46322.0,-3102.699999999997,-0.06277630415561444
2024-11-25,SZSE.002366,融发核电,9000,5.70285,5.56,50040.0,-1285.6499999999942,-0.0250488790692372
2024-11-25,SZSE.002792,通宇通讯,3000,17.158575,16.57,49710.0,-1765.7249999999985,-0.03430209093703874
2024-11-25,SHSE.600736,苏州高新,7400,6.993495,6.52,48248.0,-3503.863000000005,-0.06770506020237387
2024-11-27,SZSE.002167,东方锆业,6900,9.14457,10.14,69966.0,6868.467000000004,0.10885476299049607
2024-11-27,SHSE.600775,南京熊猫,5700,11.125559999999998,11.16,63612.0,196.30800000001182,0.0030955745149010097
2024-11-27,SHSE.600979,广安爱众,14600,4.332165,4.74,69204.0,5954.391000000003,0.09414115113344027
2024-11-27,SHSE.601360,三六零,4700,13.226609999999999,14.05,66035.0,3869.9330000000045,0.06225253485208992
2024-11-27,SZSE.002426,胜利精密,23300,2.7113549999999997,2.88,67104.0,3929.428500000009,0.062199527542501964
2024-11-27,SHSE.603026,石大胜华,1500,40.019999999999996,41.73,62594.99999999999,2565.0,0.04272863568215893
2024-11-27,SHSE.603662,柯力传感,1400,44.552265,46.84,65576.0,3202.829000000005,0.05134946562200606
2024-11-28,SHSE.601360,三六零,14100,13.564278749999998,12.71,179211.0,-12045.330374999961,-0.06298003496868548
2024-11-28,SHSE.603906,龙蟠科技,15300,12.6063,14.25,218025.0,25148.610000000015,0.1303871873587017
2024-11-28,SZSE.000801,四川九洲,10800,17.888939999999998,17.73,191484.0,-1716.551999999967,-0.008884819335298624
2024-11-29,SHSE.603906,龙蟠科技,21400,13.195531798365122,12.91,276274.0,-6110.380485013593,-0.021638521488046243
2024-11-29,SZSE.002527,新时达,31000,9.4047,10.27,318370.0,26824.29999999999,0.09200718789541396
2024-12-02,SHSE.600120,浙江东方,22300,5.182589999999999,5.69,126887.00000000001,11315.243000000031,0.09790664513303222
2024-12-02,SHSE.600776,东方通信,8600,13.30665,13.53,116358.0,1920.8100000000122,0.016784840662375688
2024-12-02,SHSE.603078,江化微,5800,19.76988,19.43,112694.0,-1971.3040000000037,-0.017191808953822715
2024-12-02,SZSE.000962,东方钽业,7500,15.30765,15.3,114750.0,-57.375,-0.0004997501249375312
2024-12-02,SZSE.002312,川发龙蟒,6200,18.519255,21.08,130695.99999999999,15876.618999999977,0.1382747308139553
2024-12-03,SHSE.600120,浙江东方,35400,5.379013986135181,5.41,191514.0,1096.9048908145924,0.005760537887554821
2024-12-03,SZSE.000409,云鼎科技,18500,10.515255,10.33,191105.0,-3427.217499999999,-0.01761773727788817
2024-12-03,SHSE.600327,大东方,24500,7.963979999999999,8.89,217805.0,22687.49000000002,0.11627603283785254
2024-12-04,SHSE.601933,永辉超市,35000,5.652825,6.52,228199.99999999997,30351.12499999997,0.15340559808591264
2024-12-04,SZSE.000564,供销大集,56600,3.50175,3.42,193572.0,-4627.049999999988,-0.023345470122081758
2024-12-04,SZSE.002312,川发龙蟒,9700,20.300144999999997,19.17,185949.00000000003,-10962.406499999954,-0.0556717698321857
2024-12-05,SZSE.002163,海南发展,12800,11.455725,11.75,150400.0,3766.720000000001,0.02568802934777154
2024-12-05,SZSE.000155,川能动力,11600,12.706349999999997,12.44,144304.0,-3089.6599999999744,-0.02096195996489927
2024-12-05,SHSE.600589,大位科技,29400,5.012504999999999,5.12,150528.0,3160.353000000032,0.02144536514178063
2024-12-05,SHSE.600340,华夏幸福,43500,3.3916949999999995,3.69,160515.0,12976.267500000016,0.08795159942152829
2024-12-06,SHSE.600340,华夏幸福,43500,3.3916949999999995,4.06,176609.99999999997,29071.267499999987,0.1970415971955025
2024-12-09,SZSE.000564,供销大集,23000,3.64182,3.47,79810.0,-3951.8600000000006,-0.04717970684987177
2024-12-09,SZSE.001287,中电港,3600,22.8114,23.43,84348.0,2226.9600000000064,0.0271180199373998
2024-12-09,SZSE.002195,岩山科技,16100,5.2026,5.49,88389.0,4627.139999999999,0.055241609964248636
2024-12-09,SZSE.002681,奋达科技,11100,7.523759999999999,8.67,96237.0,12723.26400000001,0.15234935723627563
2024-12-09,SZSE.002482,广田集团,32600,2.5712849999999996,2.48,80848.0,-2975.8909999999887,-0.0355017044007178
2024-12-09,SZSE.002547,春兴精工,14400,5.812904999999999,5.86,84384.0,678.1680000000197,0.00810180107880679
2024-12-09,SZSE.002523,天桥起重,22600,3.70185,4.2,94920.0,11258.190000000002,0.1345678512095304
2024-12-10,SZSE.002681,奋达科技,11100,7.523759999999999,9.54,105893.99999999999,22380.263999999996,0.26798302976171484
2024-12-10,SZSE.002523,天桥起重,22600,3.70185,4.62,104412.0,20750.190000000002,0.24802463633048344
2024-12-10,SZSE.002717,岭南股份,75900,3.9019500000000003,4.07,308913.0,12754.994999999995,0.04306820948500107
2024-12-10,SZSE.002131,利欧股份,60400,4.90245,4.61,278444.0,-17663.97999999998,-0.059653846546114636
2024-12-11,SZSE.002681,奋达科技,11100,7.523759999999999,10.49,116439.0,32925.26400000001,0.3942496836688041
2024-12-11,SZSE.002501,利源股份,46200,2.16108,2.45,113190.00000000001,13348.104000000007,0.13369241305273294
2024-12-11,SHSE.603859,能科科技,2700,35.787885,37.0,99900.0,3272.7104999999865,0.03386942257135326
2024-12-11,SHSE.603667,五洲新春,3700,26.373179999999998,29.3,108410.0,10829.234000000011,0.11097713662137078
2024-12-11,SHSE.600571,信雅达,6600,14.997494999999999,15.19,100254.0,1270.5330000000104,0.012835810246978017
2024-12-11,SZSE.002765,蓝黛科技,9400,10.595295,10.78,101332.0,1736.226999999999,0.01743273783316084
2024-12-11,SHSE.600340,华夏幸福,28500,3.50175,3.7,105450.0,5650.125,0.05661454986792318
2024-12-12,SHSE.603667,五洲新春,8000,27.3895629375,32.23,257839.99999999997,38723.49649999998,0.17672560433130488
2024-12-12,SHSE.603662,柯力传感,1400,82.54124999999999,82.85,115989.99999999999,432.25,0.003740553965441522
2024-12-12,SZSE.002269,美邦服饰,47900,2.5512749999999995,2.58,123582.0,1375.9275000000198,0.011259076344181015
2024-12-12,SHSE.603466,风语筑,10700,11.355675,11.24,120268.0,-1237.7225000000035,-0.010186536687603363
2024-12-12,SZSE.000981,山子高科,42100,2.9014499999999996,2.7,113670.00000000001,-8481.04499999997,-0.06943080184045884
2024-12-13,SZSE.002269,美邦服饰,47900,2.5512749999999995,2.84,136036.0,13829.92750000002,0.11316890574320701
2024-12-13,SZSE.002501,利源股份,53100,2.30115,2.22,117882.00000000001,-4309.064999999973,-0.03526497620754818
2024-12-13,SHSE.603236,移远通信,1900,63.29163,61.87,117553.0,-2701.0969999999943,-0.02246157983290993
2024-12-13,SZSE.000816,智慧农业,34400,3.5517749999999997,4.03,138632.0,16450.940000000017,0.13464394563281756
2024-12-13,SZSE.002177,御银股份,20100,6.0630299999999995,5.8,116580.0,-5286.902999999991,-0.043382599129478096
2024-12-13,SZSE.000981,山子高科,47100,2.5912949999999997,2.82,132822.0,10772.005500000014,0.08825895932342721
2024-12-16,SZSE.002530,金财互联,7200,12.186089999999998,11.43,82296.0,-5443.847999999984,-0.06204533201379588
2024-12-16,SZSE.002474,榕基软件,11000,8.004,7.77,85470.0,-2574.0,-0.02923538230884558
2024-12-16,SZSE.002031,巨轮智能,12400,7.133565000000001,6.75,83700.0,-4756.206000000006,-0.053769048154744564
2024-12-16,SZSE.002076,星光股份,21300,4.152075,3.96,84348.0,-4091.1974999999948,-0.046260002528855995
2024-12-16,SHSE.600881,亚泰集团,35200,2.511255,2.89,101728.0,13331.824000000008,0.1508190128043549
2024-12-16,SHSE.600624,复旦复华,11000,8.024009999999999,8.02,88220.0,-44.10999999998603,-0.000499750124937373
2024-12-16,SHSE.600694,大商股份,3200,27.0135,26.71,85472.0,-971.1999999999971,-0.011235123179151131
2024-12-17,SHSE.600881,亚泰集团,35200,2.511255,2.6,91520.0,3123.824000000008,0.03533890425305285
2024-12-17,SHSE.600624,复旦复华,8000,7.935544736842104,7.85,62800.0,-684.3578947368296,-0.010779945130288012
2024-12-17,SHSE.600694,大商股份,2400,26.447502857142858,24.77,59448.0,-4026.0068571428565,-0.06342764631519086
2024-12-17,SHSE.603533,掌阅科技,2300,26.543264999999998,24.75,56925.0,-4124.509499999993,-0.06756007597407467
2024-12-17,SZSE.000882,华联股份,23500,2.66133,2.49,58515.00000000001,-4026.25499999999,-0.06437758564326844
2024-12-17,SZSE.001330,博纳影业,7900,7.853924999999999,7.37,58223.0,-3823.0074999999924,-0.06161568897080111
2024-12-17,SZSE.002269,美邦服饰,22200,2.8114049999999997,2.64,58608.0,-3805.1909999999916,-0.06096773677218318
2024-12-17,SZSE.000721,西安饮食,5000,12.48624,11.75,58750.0,-3681.2000000000044,-0.058964107689744936
2024-12-17,SZSE.002354,天娱数科,8400,7.433714999999999,8.56,71904.0,9460.794000000002,0.15151038209024698
2024-12-17,SZSE.002122,汇洲智能,12700,4.912455,4.6,58419.99999999999,-3968.178500000002,-0.06360465388487023
2024-12-17,SHSE.603866,桃李面包,8300,7.533765,7.11,59013.0,-3517.249499999998,-0.056248768046255726
2024-12-18,SHSE.600624,复旦复华,8000,7.935544736842104,8.64,69120.0,5635.64210526317,0.08877213682475307
2024-12-18,SZSE.000681,视觉中国,3000,27.573779999999996,30.1,90300.0,7578.660000000018,0.09161674605367877
2024-12-18,SZSE.000592,平潭发展,26800,3.18159,3.09,82812.0,-2454.6119999999937,-0.028787493045929792
2024-12-18,SZSE.002400,省广集团,8100,10.50525,10.61,85941.0,848.4749999999913,0.009971204873753496
2024-12-18,SZSE.000501,武商集团,8200,10.30515,10.36,84952.0,449.7700000000041,0.005322581427732784
2024-12-18,SHSE.600556,天下秀,11700,7.2536249999999995,6.82,79794.0,-5073.412499999991,-0.05978045460028597
2024-12-18,SZSE.000980,众泰汽车,27700,3.08154,3.11,86147.0,788.3420000000042,0.00923564191930014
2024-12-18,SZSE.002291,遥望科技,9100,9.38469,10.73,97643.0,12242.320999999996,0.14335156515558847
2024-12-19,SZSE.002639,雪人股份,73700,8.104049999999999,8.64,636768.0,39499.515000000014,0.06613359986673333
2024-12-20,SZSE.000859,国风新材,45000,6.653325,6.35,285750.0,-13649.625,-0.045589986961406516
2024-12-20,SZSE.002583,海能达,16900,17.708849999999998,17.19,290511.0,-8768.564999999944,-0.029298909867100167
2024-12-23,SHSE.600255,鑫科材料,72800,4.012004999999999,3.71,270088.0,-21985.963999999978,-0.07527532991608926
2024-12-23,SZSE.002369,卓翼科技,35100,8.30415,9.59,336609.0,45133.33500000002,0.1548442646146807
2024-12-24,SHSE.603803,瑞斯康达,44700,13.006499999999999,14.72,657984.0,76593.45000000007,0.13174182139699395
2024-12-25,SHSE.603803,瑞斯康达,44700,13.006499999999999,13.25,592275.0,10884.45000000007,0.0187214085265061
2024-12-25,SZSE.002617,露笑科技,17700,8.654325,8.1,143370.0,-9811.55249999999,-0.06405178913433451
2024-12-25,SZSE.002277,友阿股份,23800,6.453225,6.81,162078.0,8491.244999999995,0.05528631033320546
2024-12-25,SZSE.002369,卓翼科技,17300,8.84442,8.16,141168.0,-11840.465999999986,-0.07738438473071148
2024-12-25,SHSE.603893,瑞芯微,1400,105.482715,104.8,146720.0,-955.8010000000068,-0.0064722926405525755
2024-12-26,SZSE.002617,露笑科技,17700,8.654325,8.91,157707.0,4525.447500000009,0.02954303195223204
2024-12-26,SZSE.002210,飞马国际,32700,2.7613799999999995,2.86,93522.0,3224.8740000000107,0.03571402704444891
2024-12-26,SZSE.002272,川润股份,8300,10.78539,11.44,94952.0,5433.263000000006,0.060694142724556165
2024-12-26,SZSE.002945,华林证券,5400,16.598295,16.41,88614.0,-1016.7930000000051,-0.011344237465354179
2024-12-27,SHSE.600223,福瑞达,70600,8.254125,8.04,567623.9999999999,-15117.225000000093,-0.02594157466721201
2024-12-30,SZSE.002067,景兴纸业,134400,4.32216,4.4,591360.0,10461.695999999996,0.01800951376163769
2024-12-31,SZSE.002067,景兴纸业,67700,4.302050989609104,3.96,268092.0,-23156.851996536367,-0.07950881810449764
2024-12-31,SZSE.002491,通鼎互联,53800,5.36268,5.14,276532.0,-11980.184000000008,-0.04152401411234684
2025-01-02,SZSE.002364,中恒电气,52400,10.375184999999998,11.87,621988.0,78328.3060000001,0.14407598515110837
2025-01-03,SHSE.601011,宝泰隆,212100,2.66133,3.0,636300.0,71831.907,0.1272559209117246
2025-01-06,SHSE.600186,莲花控股,53000,5.412705,5.08,269240.0,-17633.36499999999,-0.061467417862233364
2025-01-06,SZSE.002364,中恒电气,26000,11.0055,12.69,329940.0,43797.0,0.15305983371950388
2025-01-07,SZSE.002364,中恒电气,26000,11.0055,13.96,362960.0,76817.0,0.2684566807505338
2025-01-07,SZSE.002269,美邦服饰,85400,2.311155,2.66,227164.0,29791.363000000012,0.15093968167431443
2025-01-07,SZSE.002117,东港股份,16000,12.316155,13.0,208000.0,10941.51999999999,0.05552422813775885
2025-01-07,SZSE.000785,居然智家,50500,3.9019499999999994,4.03,203515.0,6466.525000000023,0.032816924870898004
2025-01-08,SHSE.600824,益民集团,56000,4.852425,5.52,309120.0,37384.20000000001,0.13757554212584433
2025-01-08,SHSE.601011,宝泰隆,92100,2.951475,2.96,272616.0,785.1525000000256,0.0028883863153170122
2025-01-09,SZSE.002245,蔚蓝锂芯,10500,12.02601,12.71,133455.0,7181.895000000004,0.05687588817903864
2025-01-09,SZSE.000981,山子高科,51600,2.46123,2.43,125388.00000000001,-1611.4679999999935,-0.01268877756243824
